experiment_id,aggregation_level,metric,mean,std,ci_95,n_seeds
homogeneous_fedavg_resnet,sample_weighted,recall,0.7814183777486529,1.3597399555105182e-16,1.5386906095100995e-16,3
homogeneous_fedavg_resnet,sample_weighted,sensitivity,0.7814183777486529,1.3597399555105182e-16,1.5386906095100995e-16,3
homogeneous_fedavg_resnet,sample_weighted,specificity,0.7592592592592592,1.3597399555105182e-16,1.5386906095100995e-16,3
homogeneous_fedavg_resnet,sample_weighted,f1,0.7570652747020984,0.0,0.0,3
homogeneous_fedavg_resnet,sample_weighted,roc_auc,0.7745438328236492,1.3597399555105182e-16,1.5386906095100995e-16,3
homogeneous_fedavg_resnet,sample_weighted,pr_auc,0.8136306975874342,0.0,0.0,3
homogeneous_fedavg_resnet,sample_weighted,brier_score,0.19317408466143313,0.0,0.0,3
homogeneous_fedavg_resnet,sample_weighted,ece,0.211304308709885,0.0,0.0,3
local_alexnet,hospital,accuracy,0.8656357626609343,0.08032429198558119,0.05247853743057971,9
local_alexnet,hospital,precision,0.8334025795326105,0.1146602294681389,0.07491134991918409,9
local_alexnet,hospital,recall,0.8465608465608465,0.16316956557599677,0.10660411617631789,9
local_alexnet,hospital,sensitivity,0.8465608465608465,0.16316956557599677,0.10660411617631789,9
local_alexnet,hospital,specificity,0.5711111111111111,0.4293996626626348,0.28054111293958806,9
local_alexnet,hospital,f1,0.8382230010136987,0.13922027206288667,0.09095724441441928,9
local_alexnet,hospital,roc_auc,0.7019378306878306,0.3337567770559702,0.21805442767656716,9
local_alexnet,hospital,pr_auc,0.8829026610081975,0.08733724968001368,0.05706033645760893,9
local_alexnet,hospital,brier_score,0.10315856381969418,0.036812607111734855,0.024050903313000107,9
local_alexnet,hospital,ece,0.1262249106107636,0.04317085524208709,0.028204958758163562,9
local_alexnet,macro,accuracy,0.8656357626609342,0.02267789152615278,0.025662450083463784,3
local_alexnet,macro,precision,0.8334025795326104,0.02117115023939367,0.023957411807945174,3
local_alexnet,macro,recall,0.8465608465608465,0.05328898698011557,0.06030216551651189,3
local_alexnet,macro,sensitivity,0.8465608465608465,0.05328898698011557,0.06030216551651189,3
local_alexnet,macro,specificity,0.5711111111111111,0.008141789589353745,0.009213302245753407,3
local_alexnet,macro,f1,0.8382230010136987,0.03922194417711001,0.04438380805643808,3
local_alexnet,macro,roc_auc,0.7019378306878307,0.06572704571085548,0.07437715396703445,3
local_alexnet,macro,pr_auc,0.8829026610081973,0.024564335703826337,0.027797162628894204,3
local_alexnet,macro,brier_score,0.10315856381969418,0.0007339359788530123,0.0008305267445191268,3
local_alexnet,macro,ece,0.1262249106107636,0.01650136415554407,0.018673051392910846,3
local_alexnet,sample_weighted,accuracy,0.8470948012232417,0.028027985901870583,0.031716651802364514,3
local_alexnet,sample_weighted,precision,0.8077521806609772,0.026419161185172218,0.029896095251165655,3
local_alexnet,sample_weighted,recall,0.8118537935051696,0.06484913161422158,0.07338370064460123,3
local_alexnet,sample_weighted,sensitivity,0.8118537935051696,0.06484913161422158,0.07338370064460123,3
local_alexnet,sample_weighted,specificity,0.8395061728395062,0.01069167165165972,0.012098765432098748,3
local_alexnet,sample_weighted,f1,0.8078335276969798,0.04804150612677629,0.05436408192935592,3
local_alexnet,sample_weighted,roc_auc,0.803747633610019,0.035549719134838904,0.04022829422774507,3
local_alexnet,sample_weighted,pr_auc,0.8742590159693928,0.019551511461261214,0.0221246179942375,3
local_alexnet,sample_weighted,brier_score,0.11127931564627475,0.0010785240619129003,0.0012204648686468872,3
local_alexnet,sample_weighted,ece,0.13331960857666414,0.0197841005261994,0.022387817298372647,3
local_mlp,hospital,accuracy,0.8436134803411692,0.09186210966120545,0.06001657831198756,9
local_mlp,hospital,precision,0.8446558033332835,0.09376097224525498,0.06125716853356659,9
local_mlp,hospital,recall,0.8555996472663139,0.12429541193687493,0.08120633579875829,9
local_mlp,hospital,sensitivity,0.8555996472663139,0.12429541193687493,0.08120633579875829,9
local_mlp,hospital,specificity,0.6674603174603174,0.3840983198015534,0.25094423560368156,9
local_mlp,hospital,f1,0.8431872804831486,0.08095563642659923,0.05289101579871149,9
local_mlp,hospital,roc_auc,0.7437444885361553,0.309881431131218,0.20245586833906246,9
local_mlp,hospital,pr_auc,0.9126961012778101,0.05722113529800604,0.03738447506136395,9
local_mlp,hospital,brier_score,0.13298136876750352,0.06153665418304424,0.0402039473995889,9
local_mlp,hospital,ece,0.18568645416924992,0.1439192237563392,0.09402722618747494,9
local_mlp,macro,accuracy,0.8436134803411691,0.06714708199197221,0.07598407629219153,3
local_mlp,macro,precision,0.8446558033332834,0.0026775364821326835,0.0030299177610997228,3
local_mlp,macro,recall,0.855599647266314,0.0696114247609354,0.0787727426558229,3
local_mlp,macro,sensitivity,0.855599647266314,0.0696114247609354,0.0787727426558229,3
local_mlp,macro,specificity,0.6674603174603174,0.17746791306117488,0.20082384886164523,3
local_mlp,macro,f1,0.8431872804831485,0.04564498972821708,0.05165216832921792,3
local_mlp,macro,roc_auc,0.7437444885361552,0.08738034318519994,0.09888016673331985,3
local_mlp,macro,pr_auc,0.9126961012778102,0.013821309347009775,0.0156402838772164,3
local_mlp,macro,brier_score,0.13298136876750352,0.03646945179456415,0.041269069709147795,3
local_mlp,macro,ece,0.18568645416924992,0.07180542653638113,0.08125548938650887,3
local_mlp,sample_weighted,accuracy,0.8440366972477064,0.03998989856459335,0.04525283025422225,3
local_mlp,sample_weighted,precision,0.8161186064639923,0.010725870199451032,0.012137464732014236,3
local_mlp,sample_weighted,recall,0.853113926508422,0.03426116646651735,0.038770159617100966,3
local_mlp,sample_weighted,sensitivity,0.853113926508422,0.03426116646651735,0.038770159617100966,3
local_mlp,sample_weighted,specificity,0.8271604938271605,0.010691671651659785,0.012098765432098821,3
local_mlp,sample_weighted,f1,0.8298358798486359,0.027640900178926425,0.03127862307153562,3
local_mlp,sample_weighted,roc_auc,0.8332089461676618,0.045560685448979246,0.05155676905652679,3
local_mlp,sample_weighted,pr_auc,0.9065945387960378,0.00897304569841398,0.010153957084883045,3
local_mlp,sample_weighted,brier_score,0.12323720810892014,0.020200406645876638,0.022858912020884095,3
local_mlp,sample_weighted,ece,0.1611893745338607,0.032462321530038064,0.03673457494481982,3
local_resnet,hospital,accuracy,0.8292940850149088,0.1025868221650557,0.06702339048116972,9
local_resnet,hospital,precision,0.8139872466205456,0.11215311877294211,0.07327337093165551,9
local_resnet,hospital,recall,0.7857142857142857,0.26611952931571925,0.17386475915293656,9
local_resnet,hospital,sensitivity,0.7857142857142857,0.26611952931571925,0.17386475915293656,9
local_resnet,hospital,specificity,0.541111111111111,0.41981760967928133,0.2742808383237971,9
local_resnet,hospital,f1,0.7759040623533378,0.20265789983896434,0.13240316122812337,9
local_resnet,hospital,roc_auc,0.6664649470899471,0.3490898904918291,0.228072061787995,9
local_resnet,hospital,pr_auc,0.859544861266945,0.07582174315696733,0.04953687219588532,9
local_resnet,hospital,brier_score,0.12695716491975798,0.05793843852282297,0.037853113168244336,9
local_resnet,hospital,ece,0.14440716974032697,0.0647884350207215,0.04232844421353804,9
local_resnet,macro,accuracy,0.8292940850149088,0.02984124282715717,0.033768545175255876,3
local_resnet,macro,precision,0.8139872466205454,0.030842232419285923,0.03490127153178011,3
local_resnet,macro,recall,0.7857142857142857,0.09151214386175675,0.10355573934970184,3
local_resnet,macro,sensitivity,0.7857142857142857,0.09151214386175675,0.10355573934970184,3
local_resnet,macro,specificity,0.5411111111111111,0.04148691385441949,0.046946862528123974,3
local_resnet,macro,f1,0.7759040623533378,0.06269092859637375,0.07094146402169343,3
local_resnet,macro,roc_auc,0.666464947089947,0.07043007374604525,0.07969913119119587,3
local_resnet,macro,pr_auc,0.859544861266945,0.03278398074291029,0.03709856660977246,3
local_resnet,macro,brier_score,0.12695716491975798,0.01799519228395814,0.020363477054154124,3
local_resnet,macro,ece,0.144407169740327,0.016859171538839608,0.019077948563475722,3
local_resnet,sample_weighted,accuracy,0.8012232415902142,0.03707754022318698,0.041957186544342516,3
local_resnet,sample_weighted,precision,0.7815563017595757,0.03882197563911145,0.04393120104799962,3
local_resnet,sample_weighted,recall,0.7378768020969856,0.11067858020542054,0.12524460382724525,3
local_resnet,sample_weighted,sensitivity,0.7378768020969856,0.11067858020542054,0.12524460382724525,3
local_resnet,sample_weighted,specificity,0.8024691358024691,0.05952870840119105,0.06736307500707925,3
local_resnet,sample_weighted,f1,0.7307517084581304,0.07585247743642363,0.08583515860257364,3
local_resnet,sample_weighted,roc_auc,0.7724483034804136,0.04313077451550771,0.048807065982695436,3
local_resnet,sample_weighted,pr_auc,0.8472806305191932,0.036167030517043515,0.04092684781741679,3
local_resnet,sample_weighted,brier_score,0.14262056534220283,0.023632686119705364,0.026742901878056217,3
local_resnet,sample_weighted,ece,0.15699680548286582,0.019333373754724766,0.02187777194160262,3
local_xgboost,hospital,accuracy,0.8508367427131729,0.045725885620661204,0.029874245272165322,9
local_xgboost,hospital,precision,0.8118577075098814,0.12122985396630054,0.07920350459131635,9
local_xgboost,hospital,recall,0.9027777777777778,0.03466548652709553,0.022648117864369082,9
local_xgboost,hospital,sensitivity,0.9027777777777778,0.03466548652709553,0.022648117864369082,9
local_xgboost,hospital,specificity,0.5299999999999999,0.39980479930963864,0.26120580221563056,9
local_xgboost,hospital,f1,0.8521324447477038,0.0821347194262228,0.053661350025132226,9
local_xgboost,hospital,roc_auc,0.8158906525573193,0.16795537052801227,0.10973084207830135,9
local_xgboost,hospital,pr_auc,0.9159181471390774,0.057883388628799756,0.03781714723748251,9
local_xgboost,hospital,brier_score,0.11799153116501684,0.011135732671500087,0.007275345345380057,9
local_xgboost,hospital,ece,0.1854313694461076,0.06529468743314629,0.042659195789655574,9
local_xgboost,macro,accuracy,0.850836742713173,0.0044719832794062565,0.005060525470346347,3
local_xgboost,macro,precision,0.8118577075098813,0.0093003745635565,0.010524364565354041,3
local_xgboost,macro,recall,0.9027777777777777,0.009164289987136885,0.010370370370370335,3
local_xgboost,macro,sensitivity,0.9027777777777777,0.009164289987136885,0.010370370370370335,3
local_xgboost,macro,specificity,0.5299999999999999,0.011904761904761918,0.013471506281091283,3
local_xgboost,macro,f1,0.8521324447477038,0.0034327356944520975,0.003884506119407561,3
local_xgboost,macro,roc_auc,0.8158906525573192,0.004739957983665641,0.005363767394921072,3
local_xgboost,macro,pr_auc,0.9159181471390775,0.0016231797093299316,0.001836800754564558,3
local_xgboost,macro,brier_score,0.11799153116501687,0.00034596955862350803,0.00039150141089328884,3
local_xgboost,macro,ece,0.1854313694461076,0.009617053571809872,0.010882720598251145,3
local_xgboost,sample_weighted,accuracy,0.8409785932721713,0.005296791460455315,0.0059938837920489665,3
local_xgboost,sample_weighted,precision,0.781660643128533,0.01119261129217612,0.012665631999246547,3
local_xgboost,sample_weighted,recall,0.8929663608562691,0.011602495580044966,0.013129459734964394,3
local_xgboost,sample_weighted,sensitivity,0.8929663608562691,0.011602495580044966,0.013129459734964394,3
local_xgboost,sample_weighted,specificity,0.7777777777777778,0.01851851851851849,0.02095567643725305,3
local_xgboost,sample_weighted,f1,0.831009415431052,0.004094598002372873,0.004633473827430833,3
local_xgboost,sample_weighted,roc_auc,0.869353914858502,0.001981955809349785,0.0022427941312980807,3
local_xgboost,sample_weighted,pr_auc,0.903152784260503,0.0017971275079849284,0.0020336412189862325,3
local_xgboost,sample_weighted,brier_score,0.11607321822696226,0.00047300944320232145,0.0005352605735497067,3
local_xgboost,sample_weighted,ece,0.16639426093127022,0.012034151250289867,0.01361792410909411,3
